"collection_id","reference","player_name","team_name","card_type","card_sub_type","season","image_url","is_rookie_card","rarity","serial_number","numbering","base_card_id","is_variant","variants"
"1","113","Rayan Cherki","Olympique Lyonnais","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","114","Corentin Tolisso","Olympique Lyonnais","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","115","Johann Lepenant","Olympique Lyonnais","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","116","Saël Kumbedi","Olympique Lyonnais","Spéciale","Base","2023/24","","TRUE","Unique","","1/1","","FALSE",""
"1","117","Sinaly Diomandé","Olympique Lyonnais","Spéciale","Base","2023/24","","TRUE","Unique","","1/1","","FALSE",""
"1","118","Duje Ćaleta-Car","Olympique Lyonnais","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","119","Nicolás Tagliafico","Olympique Lyonnais","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","120","Ainsley Maitland-Niles","Olympique Lyonnais","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","121","Skelly Alvero","Olympique Lyonnais","Spéciale","Base","2023/24","","TRUE","Unique","","1/1","","FALSE",""
"1","122","Ernest Nuamah","Olympique Lyonnais","Spéciale","Base","2023/24","","TRUE","Unique","","1/1","","FALSE",""
"1","123","Achraf Hakimi","Paris Saint-Germain","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","124","Gonçalo Ramos","Paris Saint-Germain","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","125","Ousmane Dembélé","Paris Saint-Germain","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","126","Kylian Mbappé","Paris Saint-Germain","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","127","Warren Zaïre-Emery","Paris Saint-Germain","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","128","Manuel Ugarte","Paris Saint-Germain","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","129","Vitinha","Paris Saint-Germain","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","130","Gianluigi Donnarumma","Paris Saint-Germain","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","131","Randal Kolo Muani","Paris Saint-Germain","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","132","Kang-in Lee","Paris Saint-Germain","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","133","Lucas Hernández","Paris Saint-Germain","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","134","Bradley Barcola","Paris Saint-Germain","Spéciale","Base","2023/24","","TRUE","Unique","","1/1","","FALSE",""
"1","135","Marquinhos","Paris Saint-Germain","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","136","Marco Asensio","Paris Saint-Germain","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","137","Fabián Ruiz","Paris Saint-Germain","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","138","Brice Samba","RC Lens","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","139","Elye Wahi","RC Lens","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","140","Florian Sotoca","RC Lens","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","141","Angelo Fulgini","RC Lens","Spéciale","Base","2023/24","","TRUE","Unique","","1/1","","FALSE",""
"1","142","Przemysław Frankowski","RC Lens","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","143","Andy Diouf","RC Lens","Spéciale","Base","2023/24","","TRUE","Unique","","1/1","","FALSE",""
"1","144","Salis Abdul Samed","RC Lens","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","145","Deiver Machado","RC Lens","Spéciale","Base","2023/24","","TRUE","Unique","","1/1","","FALSE",""
"1","146","Facundo Medina","RC Lens","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","147","David Pereira da Costa","RC Lens","Spéciale","Base","2023/24","","TRUE","Unique","","1/1","","FALSE",""
"1","148","Óscar Cortés","RC Lens","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","149","Habib Diarra","RC Strasbourg Alsace","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","150","Emanuel Emegha","RC Strasbourg Alsace","Spéciale","Base","2023/24","","TRUE","Unique","","1/1","","FALSE",""
"1","151","Ângelo","RC Strasbourg Alsace","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","152","Lebo Mothiba","RC Strasbourg Alsace","Spéciale","Base","2023/24","","TRUE","Unique","","1/1","","FALSE",""
"1","153","Matz Sels","RC Strasbourg Alsace","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","154","Frédéric Guilbert","RC Strasbourg Alsace","Spéciale","Base","2023/24","","TRUE","Unique","","1/1","","FALSE",""
"1","155","Jessy Deminguet","RC Strasbourg Alsace","Spéciale","Base","2023/24","","TRUE","Unique","","1/1","","FALSE",""
"1","156","Dilane Bakwa","RC Strasbourg Alsace","Spéciale","Base","2023/24","","TRUE","Unique","","1/1","","FALSE",""
"1","157","Ismaël Doukouré","RC Strasbourg Alsace","Spéciale","Base","2023/24","","TRUE","Unique","","1/1","","FALSE",""
"1","158","Gerzino Nyamsi","RC Strasbourg Alsace","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","159","Abakar Sylla","RC Strasbourg Alsace","Spéciale","Base","2023/24","","TRUE","Unique","","1/1","","FALSE",""
"1","160","Bredan Chardonnet","Stade Brestois 29","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","161","Martín Satriano","Stade Brestois 29","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","162","Billal Brahimi","Stade Brestois 29","Spéciale","Base","2023/24","","TRUE","Unique","","1/1","","FALSE",""
"1","163","Jérémy Le Douaron","Stade Brestois 29","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","164","Romain Del Castillo","Stade Brestois 29","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","165","Pierre Lees-Melou","Stade Brestois 29","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","166","Marco Bizot","Stade Brestois 29","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","167","Lilian Brassier","Stade Brestois 29","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","168","Josh Wilson-Esbrand","Stade de Reims","Spéciale","Base","2023/24","","TRUE","Unique","","1/1","","FALSE",""
"1","169","Oumar Diakité","Stade de Reims","Spéciale","Base","2023/24","","TRUE","Unique","","1/1","","FALSE",""
"1","170","Junya Ito","Stade de Reims","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","171","Marshall Munetsi","Stade de Reims","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","172","Valentin Atangana Edoa","Stade de Reims","Spéciale","Base","2023/24","","TRUE","Unique","","1/1","","FALSE",""
"1","173","Amir Richardson","Stade de Reims","Spéciale","Base","2023/24","","TRUE","Unique","","1/1","","FALSE",""
"1","174","Azor Matusiwa","Stade de Reims","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","175","Mohamed Daramy","Stade de Reims","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","176","Keito Nakamura","Stade de Reims","Spéciale","Base","2023/24","","TRUE","Unique","","1/1","","FALSE",""
